A	-5.755628751149562	-0.5547466208594254
A	-1.8525359200077354	-2.5577820077573334
A	-6.519323262656405	-2.1831890410037404
A	-0.11917416052170005	1.3245932593968548
A	-4.5965606743741345	-1.8821251377859252
A	-1.4113234997421096	-0.3989498997079101
A	-2.758504022691954	-2.0321610449432974
A	2.397257383151598	4.28699113727409
A	-5.350146269658382	3.6811542253984504
A	-6.683863932030875	0.31397350724937184
A	-1.8624354388027982	-0.843370026458916
A	-4.121188076418876	-1.7340144173011898
A	-2.2363140735580935	-0.7124316698623873
A	-2.3008152636582735	1.5387998117778208
A	0.6106498036565084	2.121451840277046
A	1.5220593335510602	-0.027888445132816103
A	2.4319446076439926	0.50266817981912
A	0.2964523900767895	-3.08515065364713
A	-0.9643089556909211	1.689588430600616
A	3.271071828531582	1.0139722487812382
A	-3.7232715618382013	3.1975651087322023
A	-0.29484680407471275	4.794106928073972
A	9.199890425864426	2.5655746366607812
A	-8.90282577668112	0.2159941667675649
A	2.9043028575080765	-0.7531410231235502
A	3.043536918205043	0.2679246771055051
A	-0.7664851049110395	-3.9907898561612503
A	2.9776344468514915	2.3053453050253165
A	0.5431641889108476	0.20174723886553655
A	-4.223797339613128	-2.0822090260279715
A	1.702053664085215	0.5106480253878382
A	-3.6685559519733126	-3.359300390102312
A	4.965677603847795	0.8394800537733444
A	-1.5278615638933277	1.5908465260261146
A	0.12495329677622524	3.727582678072949
A	-3.9844433094270766	2.0691384971183475
A	5.623214346804955	-1.6419679823299993
A	0.036707851449401474	1.0863306881485548
A	0.3966834027137829	2.6292852042876316
A	7.766209522271442	1.9060899168449343
A	-4.433811541080802	-1.53216124191582
A	1.380083478270528	-2.3057106547158153
A	2.983772705929552	1.618794873014754
A	-7.303631271568944	-2.7006500576088306
A	-7.044957161646929	-2.651492989627139
A	-11.078753888150068	-1.8473826214833762
A	-7.308323649090167	0.02529993772356892
A	1.6743710609704427	-0.9974110407234008
A	-6.913600835521159	-1.919496397705267
A	-7.520854415881221	0.6839572626721008
A	-0.4013586295638627	-0.19023564582284985
A	0.9982933557552689	0.6126952021984565
A	-2.02874133164846	0.041625857410047734
A	3.5466827613997918	3.2228171794204297
A	0.8467445783642105	-4.702482817190164
A	-4.188469418453785	1.001555406366871
A	-2.3065118554517117	-0.03046284056778578
A	-6.630463820295715	3.786965347132166
A	9.470141531684838	2.157903296075929
A	-3.1273073050658966	0.6940163308471202
A	-3.9962527087020128	1.2324627692373566
A	-2.3128282816743386	-2.708183388897692
A	-3.300436404113592	2.099313004288702
A	-0.8665972513794797	-0.7216179264462704
A	-3.200293997172068	-1.1843401763217165
A	-1.6954771524803156	-1.000161476048522
A	7.225688484877518	1.3613955650110827
A	-3.8751084415924284	0.49269189755067677
A	-0.2504502632022434	0.09440622509012972
A	-4.625055951377382	-5.034429371581616
A	-11.040930782860817	-0.878814102187941
A	-3.816185891626636	1.1082731284044212
A	-1.0025407581215915	0.3395832094870947
A	-1.7129141426088186	-0.3102921990447564
A	-4.295192422031457	-0.7484026511375345
A	0.39392885944335965	0.2425049757364982
A	6.893404893874282	1.3881612690720717
A	-2.1951259943694965	-1.5858056855083005
A	-3.0975145159185775	0.43217258452704754
A	-3.701999882083043	-1.1714377988093883
A	-3.9418132840921345	0.8545995478684099
A	-6.99655488602368	-0.7265241869625745
A	1.1861864715829635	3.194708620340938
A	-2.5171116506989026	1.1444843093870078
A	2.1416757113371614	-1.3171157650981362
A	-3.181423625092061	-3.75895091541077
A	2.983411545135988	1.5216695498019484
A	-6.531699855378492	-1.1433820014219875
A	-8.7030809286539	-0.5833730413214879
A	-5.409393308759794	3.236411073466199
A	-2.3034095448389103	-0.8733935458584475
A	-4.983866292529976	-1.059909851794317
A	1.0492989392285268	-1.0423283173914015
A	7.309586833944497	1.4497786401406212
A	7.649575182624378	1.7377889555090067
A	1.8179728145435003	1.942228443978558
A	-2.6547278408838593	3.584663836574432
A	-2.5757116510774027	-1.4517502710883359
A	3.4071552450277167	1.0428467450519094
A	1.1281670388901892	1.5921016020532592
A	-1.8956123876105322	0.4320401239168111
A	-5.740737767219106	-0.3017294095367632
A	-3.8892306429654773	0.42427615915060357
A	-5.523725909986023	0.6315091185284119
A	7.81369746394275	-1.0672071684429354
A	0.3541540120144768	0.5491683098393938
